predicts,records,year,idJoin,hist,forecastData
2556.8965,2765.786714,2018,IND_100,1997,leadweek_10
2611.368,2327.087636,2018,IND_101,1997,leadweek_10
2646.8213,2490.202775,2018,IND_102,1997,leadweek_10
2565.588,3148.546584,2018,IND_103,1997,leadweek_10
2563.8513,3618.289821,2018,IND_104,1997,leadweek_10
2457.3076,3135.030993,2018,IND_105,1997,leadweek_10
2436.923,2900.503167,2018,IND_106,1997,leadweek_10
2488.0225,2810.33657,2018,IND_107,1997,leadweek_10
2898.5867,3612.2003,2018,IND_108,1997,leadweek_10
2596.7666,2292.767568,2018,IND_109,1997,leadweek_10
2745.6914,2400.585295,2018,IND_110,1997,leadweek_10
2612.2825,2177.159914,2018,IND_111,1997,leadweek_10
3061.1316,2462.082912,2018,IND_112,1997,leadweek_10
2597.0952,2523.357841,2018,IND_114,1997,leadweek_10
3199.6638,4699.6337,2018,IND_115,1997,leadweek_10
2346.7134,1722.115997,2018,IND_116,1997,leadweek_10
2191.2761,1542.995382,2018,IND_125,1997,leadweek_10
2067.287,1023.2324680000002,2018,IND_130,1997,leadweek_10
2142.9397,1376.933896,2018,IND_133,1997,leadweek_10
2816.4126,1515.890613,2018,IND_137,1997,leadweek_10
2417.628,749.9999999999998,2018,IND_14,1997,leadweek_10
2231.5974,2000.0,2018,IND_143,1997,leadweek_10
1796.289,1180.069068,2018,IND_145,1997,leadweek_10
2943.3445,3031.051031,2018,IND_159,1997,leadweek_10
2812.3684,2695.377587,2018,IND_160,1997,leadweek_10
3038.3384,3326.961397,2018,IND_161,1997,leadweek_10
3057.0815,3485.665311,2018,IND_162,1997,leadweek_10
2366.5554,2155.833289,2018,IND_163,1997,leadweek_10
2227.0706,1915.171419,2018,IND_164,1997,leadweek_10
1895.0656,2447.401892,2018,IND_165,1997,leadweek_10
2276.5515,2668.110315,2018,IND_166,1997,leadweek_10
2901.1724,3418.505338,2018,IND_168,1997,leadweek_10
2312.3508,2823.813355,2018,IND_169,1997,leadweek_10
3113.395,4960.0,2018,IND_17,1997,leadweek_10
2413.6133,2364.102564,2018,IND_171,1997,leadweek_10
3129.222,3252.522415,2018,IND_177,1997,leadweek_10
2331.0864,2897.125709,2018,IND_178,1997,leadweek_10
2422.703,3064.669771,2018,IND_179,1997,leadweek_10
2584.608,3642.685851,2018,IND_180,1997,leadweek_10
2481.2986,2836.984608,2018,IND_181,1997,leadweek_10
