predicts,records,year,idJoin,hist,forecastData
2177.8667,2765.786714,2018,IND_100,2014,leadweek_1
2538.7917,2327.087636,2018,IND_101,2014,leadweek_1
2567.7449,2490.202775,2018,IND_102,2014,leadweek_1
2567.4363,3148.546584,2018,IND_103,2014,leadweek_1
2626.086,3618.289821,2018,IND_104,2014,leadweek_1
3108.3796,3135.030993,2018,IND_105,2014,leadweek_1
2914.304,2900.503167,2018,IND_106,2014,leadweek_1
2946.1099,2810.33657,2018,IND_107,2014,leadweek_1
2817.0615,3612.2003,2018,IND_108,2014,leadweek_1
2598.3623,2292.767568,2018,IND_109,2014,leadweek_1
2611.837,2400.585295,2018,IND_110,2014,leadweek_1
2518.5835,2177.159914,2018,IND_111,2014,leadweek_1
2794.2202,2462.082912,2018,IND_112,2014,leadweek_1
2527.6833,2523.357841,2018,IND_114,2014,leadweek_1
4223.75,4699.6337,2018,IND_115,2014,leadweek_1
1951.2448,1722.115997,2018,IND_116,2014,leadweek_1
1199.1296,1542.995382,2018,IND_125,2014,leadweek_1
1381.7802,1023.2324680000002,2018,IND_130,2014,leadweek_1
1228.8412,1376.933896,2018,IND_133,2014,leadweek_1
1638.304,1515.890613,2018,IND_137,2014,leadweek_1
1136.6189,749.9999999999998,2018,IND_14,2014,leadweek_1
2978.9841,2000.0,2018,IND_143,2014,leadweek_1
1738.0757,1180.069068,2018,IND_145,2014,leadweek_1
2887.9558,3031.051031,2018,IND_159,2014,leadweek_1
3246.4866,2695.377587,2018,IND_160,2014,leadweek_1
3166.0027,3326.961397,2018,IND_161,2014,leadweek_1
3257.2244,3485.665311,2018,IND_162,2014,leadweek_1
2404.8586,2155.833289,2018,IND_163,2014,leadweek_1
1761.2216,1915.171419,2018,IND_164,2014,leadweek_1
1799.7036,2447.401892,2018,IND_165,2014,leadweek_1
2416.5786,2668.110315,2018,IND_166,2014,leadweek_1
2933.0789,3418.505338,2018,IND_168,2014,leadweek_1
2392.078,2823.813355,2018,IND_169,2014,leadweek_1
4275.523,4960.0,2018,IND_17,2014,leadweek_1
2676.885,2364.102564,2018,IND_171,2014,leadweek_1
3340.9734,3252.522415,2018,IND_177,2014,leadweek_1
2695.9924,2897.125709,2018,IND_178,2014,leadweek_1
2828.8813,3064.669771,2018,IND_179,2014,leadweek_1
2844.004,3642.685851,2018,IND_180,2014,leadweek_1
2685.013,2836.984608,2018,IND_181,2014,leadweek_1
2732.7961,3018.712955,2018,IND_182,2014,leadweek_1
3290.2078,3824.471552,2018,IND_184,2014,leadweek_1
2770.3625,3677.951636,2018,IND_185,2014,leadweek_1
4649.6035,4654.425612,2018,IND_189,2014,leadweek_1
4164.214,4453.333333,2018,IND_191,2014,leadweek_1
4600.275,4266.802444,2018,IND_192,2014,leadweek_1
4508.365,4898.047722,2018,IND_193,2014,leadweek_1
4230.4927,4549.145299,2018,IND_195,2014,leadweek_1
4196.561,4783.146067,2018,IND_197,2014,leadweek_1
4648.0063,4821.492007,2018,IND_198,2014,leadweek_1
5047.1343,4832.373272,2018,IND_199,2014,leadweek_1
4740.0615,5061.632238,2018,IND_200,2014,leadweek_1
4805.854,4923.295455,2018,IND_201,2014,leadweek_1
4787.969,5046.694406,2018,IND_202,2014,leadweek_1
4771.105,5383.634431,2018,IND_203,2014,leadweek_1
4712.0156,4914.69406,2018,IND_204,2014,leadweek_1
4745.0483,5185.053381,2018,IND_205,2014,leadweek_1
4688.8813,5069.944598,2018,IND_206,2014,leadweek_1
4398.1836,4324.531516,2018,IND_207,2014,leadweek_1
4461.155,4626.436782,2018,IND_208,2014,leadweek_1
3995.484,3738.888889,2018,IND_209,2014,leadweek_1
4311.5005,4651.376147,2018,IND_210,2014,leadweek_1
2511.1062,2199.578477,2018,IND_213,2014,leadweek_1
1725.0,1309.641742,2018,IND_217,2014,leadweek_1
1749.7115,1242.822314,2018,IND_219,2014,leadweek_1
2052.5813,1192.887089,2018,IND_220,2014,leadweek_1
1969.4657,2769.124472,2018,IND_239,2014,leadweek_1
2233.2144,2183.716034,2018,IND_240,2014,leadweek_1
1765.5814,2163.817713,2018,IND_242,2014,leadweek_1
1716.857,1710.028702,2018,IND_245,2014,leadweek_1
2153.5557,2320.003305,2018,IND_246,2014,leadweek_1
2696.7605,2150.03522,2018,IND_247,2014,leadweek_1
2109.7588,2200.0,2018,IND_251,2014,leadweek_1
2060.6785,2100.0,2018,IND_253,2014,leadweek_1
2179.8892,1557.154675,2018,IND_267,2014,leadweek_1
1112.4188,1514.294345,2018,IND_271,2014,leadweek_1
1072.8645,800.0,2018,IND_272,2014,leadweek_1
1202.9625,805.6265985,2018,IND_274,2014,leadweek_1
973.63684,536.7197062,2018,IND_275,2014,leadweek_1
1135.6703,1317.869416,2018,IND_277,2014,leadweek_1
1039.0552,1132.653061,2018,IND_282,2014,leadweek_1
1039.4983,983.2471427,2018,IND_298,2014,leadweek_1
4019.1274,4264.020619,2018,IND_317,2014,leadweek_1
3841.7603,4222.01087,2018,IND_318,2014,leadweek_1
3981.8394,3804.0,2018,IND_319,2014,leadweek_1
3945.8977,3943.953488,2018,IND_320,2014,leadweek_1
3003.5754,2823.016905,2018,IND_321,2014,leadweek_1
2717.8135,2500.977467,2018,IND_322,2014,leadweek_1
3399.756,3913.959391,2018,IND_323,2014,leadweek_1
3095.5955,2880.011521,2018,IND_324,2014,leadweek_1
3035.8157,3433.992347,2018,IND_325,2014,leadweek_1
3433.8962,3708.007117,2018,IND_326,2014,leadweek_1
3206.1108,3272.017293,2018,IND_327,2014,leadweek_1
3943.7297,4242.989571,2018,IND_328,2014,leadweek_1
2737.487,2649.104859,2018,IND_329,2014,leadweek_1
2564.2166,2592.982456,2018,IND_330,2014,leadweek_1
2488.5986,3212.985612,2018,IND_331,2014,leadweek_1
2697.317,3500.0,2018,IND_332,2014,leadweek_1
2692.1584,3604.010025,2018,IND_333,2014,leadweek_1
2902.673,3900.0,2018,IND_334,2014,leadweek_1
2956.2021,3485.0,2018,IND_335,2014,leadweek_1
2405.423,2182.165163,2018,IND_336,2014,leadweek_1
2769.392,3016.029116,2018,IND_337,2014,leadweek_1
2131.7412,2374.910223,2018,IND_338,2014,leadweek_1
3369.0803,3579.981884,2018,IND_339,2014,leadweek_1
3317.9985,2920.0,2018,IND_340,2014,leadweek_1
3569.9255,4242.021759,2018,IND_341,2014,leadweek_1
3430.5056,3277.98583,2018,IND_342,2014,leadweek_1
3778.8894,3528.014184,2018,IND_343,2014,leadweek_1
3932.5967,3775.005829,2018,IND_344,2014,leadweek_1
3520.624,4100.023397,2018,IND_345,2014,leadweek_1
1722.5109,3643.884892,2018,IND_346,2014,leadweek_1
1607.9304,2965.932203,2018,IND_347,2014,leadweek_1
3121.7783,3485.978261,2018,IND_349,2014,leadweek_1
3204.1843,3482.97883,2018,IND_350,2014,leadweek_1
4021.826,4213.043478,2018,IND_351,2014,leadweek_1
2974.2346,2636.956522,2018,IND_352,2014,leadweek_1
4221.181,4307.991361,2018,IND_353,2014,leadweek_1
3612.7864,2610.003986,2018,IND_354,2014,leadweek_1
2172.034,2356.923077,2018,IND_355,2014,leadweek_1
3135.8242,3420.994475,2018,IND_356,2014,leadweek_1
4270.215,3982.033898,2018,IND_357,2014,leadweek_1
2371.9546,3550.0,2018,IND_361,2014,leadweek_1
3488.2683,3302.980132,2018,IND_363,2014,leadweek_1
2176.604,2418.972107,2018,IND_364,2014,leadweek_1
2704.3523,2706.003342,2018,IND_365,2014,leadweek_1
2746.764,2661.97318,2018,IND_366,2014,leadweek_1
2358.612,1907.319559,2018,IND_370,2014,leadweek_1
2077.0745,1015.625,2018,IND_378,2014,leadweek_1
1566.4213,2224.310777,2018,IND_380,2014,leadweek_1
1459.2534,1807.652197,2018,IND_400,2014,leadweek_1
2021.174,900.0,2018,IND_451,2014,leadweek_1
2416.8384,1994.117647,2018,IND_452,2014,leadweek_1
2381.116,2580.0,2018,IND_469,2014,leadweek_1
4592.869,4735.135135,2018,IND_484,2014,leadweek_1
4048.7441,4335.664336,2018,IND_485,2014,leadweek_1
4688.7344,4867.724868,2018,IND_486,2014,leadweek_1
4536.4146,5064.705882,2018,IND_487,2014,leadweek_1
4712.0083,4682.795699,2018,IND_488,2014,leadweek_1
4723.853,4865.671642,2018,IND_489,2014,leadweek_1
4852.485,5000.0,2018,IND_490,2014,leadweek_1
4858.9727,5188.571429,2018,IND_492,2014,leadweek_1
4875.5425,5142.857143,2018,IND_493,2014,leadweek_1
4879.4185,5336.206897,2018,IND_495,2014,leadweek_1
4867.4004,5341.176471,2018,IND_496,2014,leadweek_1
4875.249,5251.184834,2018,IND_497,2014,leadweek_1
4925.023,5552.083333,2018,IND_498,2014,leadweek_1
5142.178,5342.105263,2018,IND_499,2014,leadweek_1
1543.9177,1198.830409,2018,IND_50,2014,leadweek_1
4864.6455,5295.275591,2018,IND_500,2014,leadweek_1
4849.055,5271.551724,2018,IND_501,2014,leadweek_1
