predicts,records,year,idJoin,hist,forecastData
2654.3745,2765.786714,2018,IND_100,2001,leadweek_12
2607.9985,2327.087636,2018,IND_101,2001,leadweek_12
2687.6736,2490.202775,2018,IND_102,2001,leadweek_12
2646.0469,3148.546584,2018,IND_103,2001,leadweek_12
2632.147,3618.289821,2018,IND_104,2001,leadweek_12
2506.977,3135.030993,2018,IND_105,2001,leadweek_12
2452.9285,2900.503167,2018,IND_106,2001,leadweek_12
2643.6584,2810.33657,2018,IND_107,2001,leadweek_12
3010.5454,3612.2003,2018,IND_108,2001,leadweek_12
2820.7441,2292.767568,2018,IND_109,2001,leadweek_12
2968.3364,2400.585295,2018,IND_110,2001,leadweek_12
2927.7346,2177.159914,2018,IND_111,2001,leadweek_12
3064.175,2462.082912,2018,IND_112,2001,leadweek_12
2521.969,2523.357841,2018,IND_114,2001,leadweek_12
2905.673,4699.6337,2018,IND_115,2001,leadweek_12
2293.3057,1722.115997,2018,IND_116,2001,leadweek_12
2160.808,1542.995382,2018,IND_125,2001,leadweek_12
1992.6234,1023.2324680000002,2018,IND_130,2001,leadweek_12
2073.1309,1376.933896,2018,IND_133,2001,leadweek_12
2749.156,1515.890613,2018,IND_137,2001,leadweek_12
2319.0483,749.9999999999998,2018,IND_14,2001,leadweek_12
2117.3826,2000.0,2018,IND_143,2001,leadweek_12
2130.7742,1180.069068,2018,IND_145,2001,leadweek_12
2879.9504,3031.051031,2018,IND_159,2001,leadweek_12
2672.2263,2695.377587,2018,IND_160,2001,leadweek_12
2914.3381,3326.961397,2018,IND_161,2001,leadweek_12
2925.8452,3485.665311,2018,IND_162,2001,leadweek_12
2357.845,2155.833289,2018,IND_163,2001,leadweek_12
2301.651,1915.171419,2018,IND_164,2001,leadweek_12
2012.9208,2447.401892,2018,IND_165,2001,leadweek_12
2299.5925,2668.110315,2018,IND_166,2001,leadweek_12
2771.288,3418.505338,2018,IND_168,2001,leadweek_12
2393.9795,2823.813355,2018,IND_169,2001,leadweek_12
2818.6824,4960.0,2018,IND_17,2001,leadweek_12
2542.779,2364.102564,2018,IND_171,2001,leadweek_12
2979.893,3252.522415,2018,IND_177,2001,leadweek_12
2375.4104,2897.125709,2018,IND_178,2001,leadweek_12
2434.9907,3064.669771,2018,IND_179,2001,leadweek_12
2522.2827,3642.685851,2018,IND_180,2001,leadweek_12
2459.2925,2836.984608,2018,IND_181,2001,leadweek_12
2509.9338,3018.712955,2018,IND_182,2001,leadweek_12
2735.8354,3824.471552,2018,IND_184,2001,leadweek_12
2702.51,3677.951636,2018,IND_185,2001,leadweek_12
2832.3677,4654.425612,2018,IND_189,2001,leadweek_12
3057.7615,4453.333333,2018,IND_191,2001,leadweek_12
2836.111,4266.802444,2018,IND_192,2001,leadweek_12
2522.0862,4898.047722,2018,IND_193,2001,leadweek_12
3082.686,4549.145299,2018,IND_195,2001,leadweek_12
3035.1926,4783.146067,2018,IND_197,2001,leadweek_12
3138.131,4821.492007,2018,IND_198,2001,leadweek_12
3411.2292,4832.373272,2018,IND_199,2001,leadweek_12
3325.3687,5061.632238,2018,IND_200,2001,leadweek_12
3286.5383,4923.295455,2018,IND_201,2001,leadweek_12
3254.7688,5046.694406,2018,IND_202,2001,leadweek_12
3388.0977,5383.634431,2018,IND_203,2001,leadweek_12
3172.9014,4914.69406,2018,IND_204,2001,leadweek_12
3215.3823,5185.053381,2018,IND_205,2001,leadweek_12
2999.0745,5069.944598,2018,IND_206,2001,leadweek_12
2065.3965,4324.531516,2018,IND_207,2001,leadweek_12
2794.5396,4626.436782,2018,IND_208,2001,leadweek_12
2695.215,3738.888889,2018,IND_209,2001,leadweek_12
2889.4153,4651.376147,2018,IND_210,2001,leadweek_12
3583.3484,2199.578477,2018,IND_213,2001,leadweek_12
2931.5784,1309.641742,2018,IND_217,2001,leadweek_12
2968.9944,1242.822314,2018,IND_219,2001,leadweek_12
3005.5303,1192.887089,2018,IND_220,2001,leadweek_12
3419.761,2769.124472,2018,IND_239,2001,leadweek_12
3593.1719,2183.716034,2018,IND_240,2001,leadweek_12
3398.1428,2163.817713,2018,IND_242,2001,leadweek_12
2690.862,1710.028702,2018,IND_245,2001,leadweek_12
2936.7512,2320.003305,2018,IND_246,2001,leadweek_12
2820.4695,2150.03522,2018,IND_247,2001,leadweek_12
2322.0742,2200.0,2018,IND_251,2001,leadweek_12
2362.6602,2100.0,2018,IND_253,2001,leadweek_12
2786.4,1557.154675,2018,IND_267,2001,leadweek_12
1679.155,1514.294345,2018,IND_271,2001,leadweek_12
1888.1421,800.0,2018,IND_272,2001,leadweek_12
1796.4747,805.6265985,2018,IND_274,2001,leadweek_12
2357.6057,536.7197062,2018,IND_275,2001,leadweek_12
1721.9697,1317.869416,2018,IND_277,2001,leadweek_12
1600.0422,1132.653061,2018,IND_282,2001,leadweek_12
1859.9423,983.2471427,2018,IND_298,2001,leadweek_12
2989.7979,4264.020619,2018,IND_317,2001,leadweek_12
2777.402,4222.01087,2018,IND_318,2001,leadweek_12
2983.332,3804.0,2018,IND_319,2001,leadweek_12
2945.6624,3943.953488,2018,IND_320,2001,leadweek_12
2557.3755,2823.016905,2018,IND_321,2001,leadweek_12
2275.5474,2500.977467,2018,IND_322,2001,leadweek_12
2743.539,3913.959391,2018,IND_323,2001,leadweek_12
2326.259,2880.011521,2018,IND_324,2001,leadweek_12
2390.5713,3433.992347,2018,IND_325,2001,leadweek_12
2895.4172,3708.007117,2018,IND_326,2001,leadweek_12
2956.0566,3272.017293,2018,IND_327,2001,leadweek_12
2642.655,4242.989571,2018,IND_328,2001,leadweek_12
2415.0352,2649.104859,2018,IND_329,2001,leadweek_12
2070.6506,2592.982456,2018,IND_330,2001,leadweek_12
2909.8171,3212.985612,2018,IND_331,2001,leadweek_12
