predicts,records,year,idJoin,hist,forecastData
2564.903,2765.786714,2018,IND_100,1990,leadweek_12
2602.3674,2327.087636,2018,IND_101,1990,leadweek_12
2608.9954,2490.202775,2018,IND_102,1990,leadweek_12
2577.747,3148.546584,2018,IND_103,1990,leadweek_12
2579.9653,3618.289821,2018,IND_104,1990,leadweek_12
2400.7405,3135.030993,2018,IND_105,1990,leadweek_12
2393.263,2900.503167,2018,IND_106,1990,leadweek_12
2465.316,2810.33657,2018,IND_107,1990,leadweek_12
2926.9553,3612.2003,2018,IND_108,1990,leadweek_12
2476.271,2292.767568,2018,IND_109,1990,leadweek_12
2745.6382,2400.585295,2018,IND_110,1990,leadweek_12
2644.3782,2177.159914,2018,IND_111,1990,leadweek_12
3038.66,2462.082912,2018,IND_112,1990,leadweek_12
2553.9172,2523.357841,2018,IND_114,1990,leadweek_12
2691.6707,4699.6337,2018,IND_115,1990,leadweek_12
2478.1526,1722.115997,2018,IND_116,1990,leadweek_12
2405.3118,1542.995382,2018,IND_125,1990,leadweek_12
2221.338,1023.2324680000002,2018,IND_130,1990,leadweek_12
2266.7363,1376.933896,2018,IND_133,1990,leadweek_12
2865.633,1515.890613,2018,IND_137,1990,leadweek_12
2325.1685,749.9999999999998,2018,IND_14,1990,leadweek_12
2142.768,2000.0,2018,IND_143,1990,leadweek_12
1828.614,1180.069068,2018,IND_145,1990,leadweek_12
2894.058,3031.051031,2018,IND_159,1990,leadweek_12
2750.6294,2695.377587,2018,IND_160,1990,leadweek_12
2998.2283,3326.961397,2018,IND_161,1990,leadweek_12
3006.9236,3485.665311,2018,IND_162,1990,leadweek_12
2380.1042,2155.833289,2018,IND_163,1990,leadweek_12
2323.8147,1915.171419,2018,IND_164,1990,leadweek_12
1991.6501,2447.401892,2018,IND_165,1990,leadweek_12
2291.5684,2668.110315,2018,IND_166,1990,leadweek_12
2833.699,3418.505338,2018,IND_168,1990,leadweek_12
2398.0906,2823.813355,2018,IND_169,1990,leadweek_12
2753.0332,4960.0,2018,IND_17,1990,leadweek_12
2570.4138,2364.102564,2018,IND_171,1990,leadweek_12
3085.6025,3252.522415,2018,IND_177,1990,leadweek_12
2392.16,2897.125709,2018,IND_178,1990,leadweek_12
2476.8384,3064.669771,2018,IND_179,1990,leadweek_12
2594.6338,3642.685851,2018,IND_180,1990,leadweek_12
2467.4133,2836.984608,2018,IND_181,1990,leadweek_12
2500.8796,3018.712955,2018,IND_182,1990,leadweek_12
2772.9873,3824.471552,2018,IND_184,1990,leadweek_12
2734.0525,3677.951636,2018,IND_185,1990,leadweek_12
2803.9578,4654.425612,2018,IND_189,1990,leadweek_12
3054.5554,4453.333333,2018,IND_191,1990,leadweek_12
2870.9133,4266.802444,2018,IND_192,1990,leadweek_12
2469.8994,4898.047722,2018,IND_193,1990,leadweek_12
3051.0657,4549.145299,2018,IND_195,1990,leadweek_12
2733.1804,4783.146067,2018,IND_197,1990,leadweek_12
3068.1038,4821.492007,2018,IND_198,1990,leadweek_12
3224.1848,4832.373272,2018,IND_199,1990,leadweek_12
3248.1301,5061.632238,2018,IND_200,1990,leadweek_12
3234.2354,4923.295455,2018,IND_201,1990,leadweek_12
2980.4983,5046.694406,2018,IND_202,1990,leadweek_12
3272.778,5383.634431,2018,IND_203,1990,leadweek_12
3098.5474,4914.69406,2018,IND_204,1990,leadweek_12
3088.8953,5185.053381,2018,IND_205,1990,leadweek_12
2862.3218,5069.944598,2018,IND_206,1990,leadweek_12
2083.8962,4324.531516,2018,IND_207,1990,leadweek_12
2577.9275,4626.436782,2018,IND_208,1990,leadweek_12
2482.736,3738.888889,2018,IND_209,1990,leadweek_12
2808.922,4651.376147,2018,IND_210,1990,leadweek_12
3605.7732,2199.578477,2018,IND_213,1990,leadweek_12
2694.2334,1309.641742,2018,IND_217,1990,leadweek_12
2561.8328,1242.822314,2018,IND_219,1990,leadweek_12
2759.9526,1192.887089,2018,IND_220,1990,leadweek_12
3158.404,2769.124472,2018,IND_239,1990,leadweek_12
3203.3357,2183.716034,2018,IND_240,1990,leadweek_12
3132.5725,2163.817713,2018,IND_242,1990,leadweek_12
2166.186,1710.028702,2018,IND_245,1990,leadweek_12
2657.3499,2320.003305,2018,IND_246,1990,leadweek_12
2550.3958,2150.03522,2018,IND_247,1990,leadweek_12
2462.2478,2200.0,2018,IND_251,1990,leadweek_12
2456.3337,2100.0,2018,IND_253,1990,leadweek_12
2746.008,1557.154675,2018,IND_267,1990,leadweek_12
1616.3025,1514.294345,2018,IND_271,1990,leadweek_12
1913.09,800.0,2018,IND_272,1990,leadweek_12
1815.3987,805.6265985,2018,IND_274,1990,leadweek_12
2387.439,536.7197062,2018,IND_275,1990,leadweek_12
1698.2,1317.869416,2018,IND_277,1990,leadweek_12
1538.46,1132.653061,2018,IND_282,1990,leadweek_12
1917.2467,983.2471427,2018,IND_298,1990,leadweek_12
2943.1458,4264.020619,2018,IND_317,1990,leadweek_12
2770.363,4222.01087,2018,IND_318,1990,leadweek_12
2947.2334,3804.0,2018,IND_319,1990,leadweek_12
3022.4116,3943.953488,2018,IND_320,1990,leadweek_12
2561.1262,2823.016905,2018,IND_321,1990,leadweek_12
2306.033,2500.977467,2018,IND_322,1990,leadweek_12
2957.2454,3913.959391,2018,IND_323,1990,leadweek_12
2435.7336,2880.011521,2018,IND_324,1990,leadweek_12
2487.516,3433.992347,2018,IND_325,1990,leadweek_12
3048.2864,3708.007117,2018,IND_326,1990,leadweek_12
3083.7576,3272.017293,2018,IND_327,1990,leadweek_12
2801.136,4242.989571,2018,IND_328,1990,leadweek_12
2511.2507,2649.104859,2018,IND_329,1990,leadweek_12
2223.1677,2592.982456,2018,IND_330,1990,leadweek_12
2993.2124,3212.985612,2018,IND_331,1990,leadweek_12
2843.4507,3500.0,2018,IND_332,1990,leadweek_12
3006.449,3604.010025,2018,IND_333,1990,leadweek_12
3073.663,3900.0,2018,IND_334,1990,leadweek_12
2860.0654,3485.0,2018,IND_335,1990,leadweek_12
2084.8035,2182.165163,2018,IND_336,1990,leadweek_12
2849.7954,3016.029116,2018,IND_337,1990,leadweek_12
2036.0881,2374.910223,2018,IND_338,1990,leadweek_12
3105.9004,3579.981884,2018,IND_339,1990,leadweek_12
3128.5952,2920.0,2018,IND_340,1990,leadweek_12
3136.651,4242.021759,2018,IND_341,1990,leadweek_12
3030.5044,3277.98583,2018,IND_342,1990,leadweek_12
3064.5212,3528.014184,2018,IND_343,1990,leadweek_12
3019.8948,3775.005829,2018,IND_344,1990,leadweek_12
2831.6917,4100.023397,2018,IND_345,1990,leadweek_12
2645.1072,3643.884892,2018,IND_346,1990,leadweek_12
2098.9067,2965.932203,2018,IND_347,1990,leadweek_12
2794.1736,3485.978261,2018,IND_349,1990,leadweek_12
2498.8906,3482.97883,2018,IND_350,1990,leadweek_12
3211.8875,4213.043478,2018,IND_351,1990,leadweek_12
2986.1345,2636.956522,2018,IND_352,1990,leadweek_12
3086.613,4307.991361,2018,IND_353,1990,leadweek_12
3181.705,2610.003986,2018,IND_354,1990,leadweek_12
2028.9637,2356.923077,2018,IND_355,1990,leadweek_12
3344.5938,3420.994475,2018,IND_356,1990,leadweek_12
2984.1047,3982.033898,2018,IND_357,1990,leadweek_12
2330.72,3550.0,2018,IND_361,1990,leadweek_12
2584.7454,3302.980132,2018,IND_363,1990,leadweek_12
2082.0566,2418.972107,2018,IND_364,1990,leadweek_12
2425.2659,2706.003342,2018,IND_365,1990,leadweek_12
3311.9792,2661.97318,2018,IND_366,1990,leadweek_12
2253.6997,1907.319559,2018,IND_370,1990,leadweek_12
2088.217,1015.625,2018,IND_378,1990,leadweek_12
2388.0098,2224.310777,2018,IND_380,1990,leadweek_12
2204.7244,1807.652197,2018,IND_400,1990,leadweek_12
2415.709,900.0,2018,IND_451,1990,leadweek_12
2510.993,1994.117647,2018,IND_452,1990,leadweek_12
2509.225,2580.0,2018,IND_469,1990,leadweek_12
3449.6912,4735.135135,2018,IND_484,1990,leadweek_12
3134.2542,4335.664336,2018,IND_485,1990,leadweek_12
3427.9329,4867.724868,2018,IND_486,1990,leadweek_12
3323.8738,5064.705882,2018,IND_487,1990,leadweek_12
3365.8032,4682.795699,2018,IND_488,1990,leadweek_12
3462.3674,4865.671642,2018,IND_489,1990,leadweek_12
3384.4094,5000.0,2018,IND_490,1990,leadweek_12
3416.7676,5188.571429,2018,IND_492,1990,leadweek_12
3410.0872,5142.857143,2018,IND_493,1990,leadweek_12
3456.9336,5336.206897,2018,IND_495,1990,leadweek_12
3427.0537,5341.176471,2018,IND_496,1990,leadweek_12
3497.8667,5251.184834,2018,IND_497,1990,leadweek_12
3310.988,5552.083333,2018,IND_498,1990,leadweek_12
3560.357,5342.105263,2018,IND_499,1990,leadweek_12
2267.7231,1198.830409,2018,IND_50,1990,leadweek_12
3385.7612,5295.275591,2018,IND_500,1990,leadweek_12
3351.8704,5271.551724,2018,IND_501,1990,leadweek_12
3256.2898,5174.418605,2018,IND_502,1990,leadweek_12
3428.1614,5224.59893,2018,IND_503,1990,leadweek_12
3369.0938,4842.592593,2018,IND_505,1990,leadweek_12
1728.6833,2188.270775,2018,IND_506,1990,leadweek_12
2043.5228,3955.605193,2018,IND_507,1990,leadweek_12
1325.7363,1794.055438,2018,IND_508,1990,leadweek_12
2710.6536,3320.369402,2018,IND_509,1990,leadweek_12
2652.4065,4293.711886,2018,IND_510,1990,leadweek_12
2932.3389,3638.52694,2018,IND_511,1990,leadweek_12
2310.8308,2284.951038,2018,IND_512,1990,leadweek_12
2875.1628,4227.800018,2018,IND_513,1990,leadweek_12
2437.4285,2655.383125,2018,IND_514,1990,leadweek_12
2625.5918,4308.185894,2018,IND_515,1990,leadweek_12
2546.1682,4237.294653,2018,IND_516,1990,leadweek_12
2848.8232,4285.786545,2018,IND_517,1990,leadweek_12
2196.7034,1511.175297,2018,IND_518,1990,leadweek_12
2610.6458,3916.496818,2018,IND_519,1990,leadweek_12
2693.2961,3332.598927,2018,IND_520,1990,leadweek_12
2503.0198,2638.021785,2018,IND_521,1990,leadweek_12
2775.4585,3318.349838,2018,IND_522,1990,leadweek_12
2489.2598,2145.447186,2018,IND_523,1990,leadweek_12
2834.2712,4125.665261,2018,IND_524,1990,leadweek_12
2935.1921,4170.619968,2018,IND_525,1990,leadweek_12
2716.9746,2984.576645,2018,IND_526,1990,leadweek_12
2928.794,4622.59929,2018,IND_527,1990,leadweek_12
2789.7432,2839.974301,2018,IND_528,1990,leadweek_12
2951.107,4043.521653,2018,IND_529,1990,leadweek_12
1983.2493,2317.186616,2018,IND_530,1990,leadweek_12
2466.8848,2356.835455,2018,IND_531,1990,leadweek_12
2517.1003,3174.246181,2018,IND_532,1990,leadweek_12
2686.2974,3274.303027,2018,IND_533,1990,leadweek_12
2898.6853,4075.729066,2018,IND_534,1990,leadweek_12
1992.7742,4041.467323,2018,IND_535,1990,leadweek_12
2349.6682,4413.533496,2018,IND_536,1990,leadweek_12
1930.6237,2506.145024,2018,IND_537,1990,leadweek_12
2645.983,3413.62636,2018,IND_538,1990,leadweek_12
1771.8071,1000.0,2018,IND_554,1990,leadweek_12
2560.4207,1386.597938,2018,IND_556,1990,leadweek_12
1857.4174,1392.857143,2018,IND_561,1990,leadweek_12
2502.299,3706.000577,2018,IND_584,1990,leadweek_12
2683.1943,3670.999088,2018,IND_586,1990,leadweek_12
2936.194,4237.000614,2018,IND_587,1990,leadweek_12
3081.0256,4541.000993,2018,IND_588,1990,leadweek_12
3082.1345,3902.010721,2018,IND_589,1990,leadweek_12
2537.9658,4111.997752,2018,IND_590,1990,leadweek_12
2743.5955,3691.998798,2018,IND_591,1990,leadweek_12
2546.34,3750.999732,2018,IND_592,1990,leadweek_12
2828.294,3995.999193,2018,IND_593,1990,leadweek_12
2993.8625,4299.999553,2018,IND_594,1990,leadweek_12
