predicts,records,year,idJoin,hist,forecastData
2369.1133,2765.786714,2018,IND_100,2003,leadweek_12
2515.0532,2327.087636,2018,IND_101,2003,leadweek_12
2547.1394,2490.202775,2018,IND_102,2003,leadweek_12
2411.5176,3148.546584,2018,IND_103,2003,leadweek_12
2441.0532,3618.289821,2018,IND_104,2003,leadweek_12
2365.0708,3135.030993,2018,IND_105,2003,leadweek_12
2328.0579,2900.503167,2018,IND_106,2003,leadweek_12
2402.4297,2810.33657,2018,IND_107,2003,leadweek_12
2820.4453,3612.2003,2018,IND_108,2003,leadweek_12
2493.2085,2292.767568,2018,IND_109,2003,leadweek_12
2674.1636,2400.585295,2018,IND_110,2003,leadweek_12
2507.3118,2177.159914,2018,IND_111,2003,leadweek_12
3016.0193,2462.082912,2018,IND_112,2003,leadweek_12
2438.5054,2523.357841,2018,IND_114,2003,leadweek_12
2647.0496,4699.6337,2018,IND_115,2003,leadweek_12
2189.0952,1722.115997,2018,IND_116,2003,leadweek_12
2080.549,1542.995382,2018,IND_125,2003,leadweek_12
1990.5464,1023.2324680000002,2018,IND_130,2003,leadweek_12
2050.5486,1376.933896,2018,IND_133,2003,leadweek_12
2625.1016,1515.890613,2018,IND_137,2003,leadweek_12
2301.7163,749.9999999999998,2018,IND_14,2003,leadweek_12
2183.5933,2000.0,2018,IND_143,2003,leadweek_12
2173.14,1180.069068,2018,IND_145,2003,leadweek_12
2873.344,3031.051031,2018,IND_159,2003,leadweek_12
2694.6694,2695.377587,2018,IND_160,2003,leadweek_12
2897.4277,3326.961397,2018,IND_161,2003,leadweek_12
2905.7654,3485.665311,2018,IND_162,2003,leadweek_12
2347.916,2155.833289,2018,IND_163,2003,leadweek_12
2256.5874,1915.171419,2018,IND_164,2003,leadweek_12
1991.076,2447.401892,2018,IND_165,2003,leadweek_12
2235.7502,2668.110315,2018,IND_166,2003,leadweek_12
2813.8638,3418.505338,2018,IND_168,2003,leadweek_12
2360.8306,2823.813355,2018,IND_169,2003,leadweek_12
2726.9094,4960.0,2018,IND_17,2003,leadweek_12
2504.9102,2364.102564,2018,IND_171,2003,leadweek_12
2984.2646,3252.522415,2018,IND_177,2003,leadweek_12
2372.9536,2897.125709,2018,IND_178,2003,leadweek_12
2453.4119,3064.669771,2018,IND_179,2003,leadweek_12
2524.8022,3642.685851,2018,IND_180,2003,leadweek_12
2470.374,2836.984608,2018,IND_181,2003,leadweek_12
2499.9363,3018.712955,2018,IND_182,2003,leadweek_12
2761.8313,3824.471552,2018,IND_184,2003,leadweek_12
2715.7012,3677.951636,2018,IND_185,2003,leadweek_12
2824.001,4654.425612,2018,IND_189,2003,leadweek_12
3052.5627,4453.333333,2018,IND_191,2003,leadweek_12
2771.2827,4266.802444,2018,IND_192,2003,leadweek_12
2432.7495,4898.047722,2018,IND_193,2003,leadweek_12
3097.0913,4549.145299,2018,IND_195,2003,leadweek_12
3074.853,4783.146067,2018,IND_197,2003,leadweek_12
3314.642,4821.492007,2018,IND_198,2003,leadweek_12
3502.1414,4832.373272,2018,IND_199,2003,leadweek_12
3315.8975,5061.632238,2018,IND_200,2003,leadweek_12
3467.5068,4923.295455,2018,IND_201,2003,leadweek_12
3310.9167,5046.694406,2018,IND_202,2003,leadweek_12
3421.8647,5383.634431,2018,IND_203,2003,leadweek_12
3184.2961,4914.69406,2018,IND_204,2003,leadweek_12
3374.2537,5185.053381,2018,IND_205,2003,leadweek_12
3066.435,5069.944598,2018,IND_206,2003,leadweek_12
2043.6527,4324.531516,2018,IND_207,2003,leadweek_12
2779.7183,4626.436782,2018,IND_208,2003,leadweek_12
2580.3728,3738.888889,2018,IND_209,2003,leadweek_12
2887.0723,4651.376147,2018,IND_210,2003,leadweek_12
3695.4478,2199.578477,2018,IND_213,2003,leadweek_12
2899.6377,1309.641742,2018,IND_217,2003,leadweek_12
2839.805,1242.822314,2018,IND_219,2003,leadweek_12
2960.686,1192.887089,2018,IND_220,2003,leadweek_12
3385.5122,2769.124472,2018,IND_239,2003,leadweek_12
3450.643,2183.716034,2018,IND_240,2003,leadweek_12
3387.3972,2163.817713,2018,IND_242,2003,leadweek_12
2231.2634,1710.028702,2018,IND_245,2003,leadweek_12
2556.7957,2320.003305,2018,IND_246,2003,leadweek_12
2570.9622,2150.03522,2018,IND_247,2003,leadweek_12
2204.674,2200.0,2018,IND_251,2003,leadweek_12
2282.9285,2100.0,2018,IND_253,2003,leadweek_12
2524.8198,1557.154675,2018,IND_267,2003,leadweek_12
1687.3497,1514.294345,2018,IND_271,2003,leadweek_12
1863.8501,800.0,2018,IND_272,2003,leadweek_12
1767.4963,805.6265985,2018,IND_274,2003,leadweek_12
2337.0247,536.7197062,2018,IND_275,2003,leadweek_12
1732.0565,1317.869416,2018,IND_277,2003,leadweek_12
1636.6095,1132.653061,2018,IND_282,2003,leadweek_12
1785.9625,983.2471427,2018,IND_298,2003,leadweek_12
2951.3882,4264.020619,2018,IND_317,2003,leadweek_12
2703.3025,4222.01087,2018,IND_318,2003,leadweek_12
2993.5698,3804.0,2018,IND_319,2003,leadweek_12
2921.3738,3943.953488,2018,IND_320,2003,leadweek_12
2511.4438,2823.016905,2018,IND_321,2003,leadweek_12
2228.6594,2500.977467,2018,IND_322,2003,leadweek_12
2678.6648,3913.959391,2018,IND_323,2003,leadweek_12
2233.9915,2880.011521,2018,IND_324,2003,leadweek_12
2313.7192,3433.992347,2018,IND_325,2003,leadweek_12
2865.6746,3708.007117,2018,IND_326,2003,leadweek_12
2909.9084,3272.017293,2018,IND_327,2003,leadweek_12
2600.3608,4242.989571,2018,IND_328,2003,leadweek_12
2374.6765,2649.104859,2018,IND_329,2003,leadweek_12
1860.3829,2592.982456,2018,IND_330,2003,leadweek_12
2892.0762,3212.985612,2018,IND_331,2003,leadweek_12
2754.036,3500.0,2018,IND_332,2003,leadweek_12
2901.9395,3604.010025,2018,IND_333,2003,leadweek_12
2980.08,3900.0,2018,IND_334,2003,leadweek_12
2632.192,3485.0,2018,IND_335,2003,leadweek_12
1704.5736,2182.165163,2018,IND_336,2003,leadweek_12
2544.2002,3016.029116,2018,IND_337,2003,leadweek_12
1624.13,2374.910223,2018,IND_338,2003,leadweek_12
2991.7146,3579.981884,2018,IND_339,2003,leadweek_12
2985.6543,2920.0,2018,IND_340,2003,leadweek_12
3041.552,4242.021759,2018,IND_341,2003,leadweek_12
2870.9521,3277.98583,2018,IND_342,2003,leadweek_12
2928.7107,3528.014184,2018,IND_343,2003,leadweek_12
2914.4663,3775.005829,2018,IND_344,2003,leadweek_12
2721.1025,4100.023397,2018,IND_345,2003,leadweek_12
2495.452,3643.884892,2018,IND_346,2003,leadweek_12
2139.4285,2965.932203,2018,IND_347,2003,leadweek_12
2391.4744,3485.978261,2018,IND_349,2003,leadweek_12
2426.6226,3482.97883,2018,IND_350,2003,leadweek_12
3078.0754,4213.043478,2018,IND_351,2003,leadweek_12
2700.7659,2636.956522,2018,IND_352,2003,leadweek_12
2971.5107,4307.991361,2018,IND_353,2003,leadweek_12
3052.995,2610.003986,2018,IND_354,2003,leadweek_12
2011.589,2356.923077,2018,IND_355,2003,leadweek_12
3294.0828,3420.994475,2018,IND_356,2003,leadweek_12
2886.6138,3982.033898,2018,IND_357,2003,leadweek_12
2304.601,3550.0,2018,IND_361,2003,leadweek_12
2544.3206,3302.980132,2018,IND_363,2003,leadweek_12
1858.9786,2418.972107,2018,IND_364,2003,leadweek_12
2265.0488,2706.003342,2018,IND_365,2003,leadweek_12
3058.7742,2661.97318,2018,IND_366,2003,leadweek_12
2226.75,1907.319559,2018,IND_370,2003,leadweek_12
1901.1608,1015.625,2018,IND_378,2003,leadweek_12
2273.2224,2224.310777,2018,IND_380,2003,leadweek_12
2024.1908,1807.652197,2018,IND_400,2003,leadweek_12
2376.1726,900.0,2018,IND_451,2003,leadweek_12
2673.0012,1994.117647,2018,IND_452,2003,leadweek_12
2746.8857,2580.0,2018,IND_469,2003,leadweek_12
3450.6992,4735.135135,2018,IND_484,2003,leadweek_12
3149.8254,4335.664336,2018,IND_485,2003,leadweek_12
3465.4512,4867.724868,2018,IND_486,2003,leadweek_12
3385.7239,5064.705882,2018,IND_487,2003,leadweek_12
3464.6497,4682.795699,2018,IND_488,2003,leadweek_12
3499.5938,4865.671642,2018,IND_489,2003,leadweek_12
3452.008,5000.0,2018,IND_490,2003,leadweek_12
3543.7979,5188.571429,2018,IND_492,2003,leadweek_12
3525.1602,5142.857143,2018,IND_493,2003,leadweek_12
3582.204,5336.206897,2018,IND_495,2003,leadweek_12
3591.346,5341.176471,2018,IND_496,2003,leadweek_12
3579.0374,5251.184834,2018,IND_497,2003,leadweek_12
3557.3628,5552.083333,2018,IND_498,2003,leadweek_12
3636.389,5342.105263,2018,IND_499,2003,leadweek_12
2458.081,1198.830409,2018,IND_50,2003,leadweek_12
3502.9707,5295.275591,2018,IND_500,2003,leadweek_12
3553.7212,5271.551724,2018,IND_501,2003,leadweek_12
3426.3442,5174.418605,2018,IND_502,2003,leadweek_12
3532.3547,5224.59893,2018,IND_503,2003,leadweek_12
3412.7632,4842.592593,2018,IND_505,2003,leadweek_12
1738.6316,2188.270775,2018,IND_506,2003,leadweek_12
1973.6044,3955.605193,2018,IND_507,2003,leadweek_12
1359.5852,1794.055438,2018,IND_508,2003,leadweek_12
2627.0693,3320.369402,2018,IND_509,2003,leadweek_12
2606.173,4293.711886,2018,IND_510,2003,leadweek_12
2863.359,3638.52694,2018,IND_511,2003,leadweek_12
2308.8687,2284.951038,2018,IND_512,2003,leadweek_12
2839.456,4227.800018,2018,IND_513,2003,leadweek_12
2483.8118,2655.383125,2018,IND_514,2003,leadweek_12
2566.705,4308.185894,2018,IND_515,2003,leadweek_12
2424.2908,4237.294653,2018,IND_516,2003,leadweek_12
2813.3372,4285.786545,2018,IND_517,2003,leadweek_12
2414.977,1511.175297,2018,IND_518,2003,leadweek_12
2544.093,3916.496818,2018,IND_519,2003,leadweek_12
