predicts,records,year,idJoin,hist,forecastData
2415.8787,2765.786714,2018,IND_100,2015,leadweek_12
2430.8037,2327.087636,2018,IND_101,2015,leadweek_12
2433.1655,2490.202775,2018,IND_102,2015,leadweek_12
2404.8323,3148.546584,2018,IND_103,2015,leadweek_12
2399.363,3618.289821,2018,IND_104,2015,leadweek_12
2119.4177,3135.030993,2018,IND_105,2015,leadweek_12
2178.199,2900.503167,2018,IND_106,2015,leadweek_12
2170.5752,2810.33657,2018,IND_107,2015,leadweek_12
2627.9304,3612.2003,2018,IND_108,2015,leadweek_12
2454.2012,2292.767568,2018,IND_109,2015,leadweek_12
2521.7173,2400.585295,2018,IND_110,2015,leadweek_12
2437.1665,2177.159914,2018,IND_111,2015,leadweek_12
2933.1965,2462.082912,2018,IND_112,2015,leadweek_12
2390.9028,2523.357841,2018,IND_114,2015,leadweek_12
2529.9119,4699.6337,2018,IND_115,2015,leadweek_12
2354.4646,1722.115997,2018,IND_116,2015,leadweek_12
2270.0627,1542.995382,2018,IND_125,2015,leadweek_12
2033.8171,1023.2324680000002,2018,IND_130,2015,leadweek_12
2128.3481,1376.933896,2018,IND_133,2015,leadweek_12
2703.162,1515.890613,2018,IND_137,2015,leadweek_12
2351.2358,749.9999999999998,2018,IND_14,2015,leadweek_12
2087.7444,2000.0,2018,IND_143,2015,leadweek_12
1716.4495,1180.069068,2018,IND_145,2015,leadweek_12
2761.574,3031.051031,2018,IND_159,2015,leadweek_12
2578.666,2695.377587,2018,IND_160,2015,leadweek_12
2804.8884,3326.961397,2018,IND_161,2015,leadweek_12
2837.6816,3485.665311,2018,IND_162,2015,leadweek_12
2301.9094,2155.833289,2018,IND_163,2015,leadweek_12
2137.077,1915.171419,2018,IND_164,2015,leadweek_12
1797.624,2447.401892,2018,IND_165,2015,leadweek_12
2155.2644,2668.110315,2018,IND_166,2015,leadweek_12
2691.3035,3418.505338,2018,IND_168,2015,leadweek_12
2257.8198,2823.813355,2018,IND_169,2015,leadweek_12
2764.4963,4960.0,2018,IND_17,2015,leadweek_12
2342.627,2364.102564,2018,IND_171,2015,leadweek_12
2904.7307,3252.522415,2018,IND_177,2015,leadweek_12
2323.6716,2897.125709,2018,IND_178,2015,leadweek_12
2360.1812,3064.669771,2018,IND_179,2015,leadweek_12
2446.3494,3642.685851,2018,IND_180,2015,leadweek_12
2351.137,2836.984608,2018,IND_181,2015,leadweek_12
2364.5337,3018.712955,2018,IND_182,2015,leadweek_12
2618.6428,3824.471552,2018,IND_184,2015,leadweek_12
2671.0522,3677.951636,2018,IND_185,2015,leadweek_12
2491.1077,4654.425612,2018,IND_189,2015,leadweek_12
2896.9885,4453.333333,2018,IND_191,2015,leadweek_12
2670.5366,4266.802444,2018,IND_192,2015,leadweek_12
2276.3274,4898.047722,2018,IND_193,2015,leadweek_12
2905.7756,4549.145299,2018,IND_195,2015,leadweek_12
2409.8608,4783.146067,2018,IND_197,2015,leadweek_12
3068.9036,4821.492007,2018,IND_198,2015,leadweek_12
3214.572,4832.373272,2018,IND_199,2015,leadweek_12
3074.2952,5061.632238,2018,IND_200,2015,leadweek_12
3196.37,4923.295455,2018,IND_201,2015,leadweek_12
2974.0994,5046.694406,2018,IND_202,2015,leadweek_12
3154.7776,5383.634431,2018,IND_203,2015,leadweek_12
2903.453,4914.69406,2018,IND_204,2015,leadweek_12
3076.665,5185.053381,2018,IND_205,2015,leadweek_12
2734.2393,5069.944598,2018,IND_206,2015,leadweek_12
1973.337,4324.531516,2018,IND_207,2015,leadweek_12
2214.4514,4626.436782,2018,IND_208,2015,leadweek_12
2281.256,3738.888889,2018,IND_209,2015,leadweek_12
2536.5037,4651.376147,2018,IND_210,2015,leadweek_12
3538.372,2199.578477,2018,IND_213,2015,leadweek_12
2629.568,1309.641742,2018,IND_217,2015,leadweek_12
2659.6587,1242.822314,2018,IND_219,2015,leadweek_12
2844.5955,1192.887089,2018,IND_220,2015,leadweek_12
3083.7615,2769.124472,2018,IND_239,2015,leadweek_12
3271.412,2183.716034,2018,IND_240,2015,leadweek_12
3100.539,2163.817713,2018,IND_242,2015,leadweek_12
2210.9788,1710.028702,2018,IND_245,2015,leadweek_12
2582.7488,2320.003305,2018,IND_246,2015,leadweek_12
2579.258,2150.03522,2018,IND_247,2015,leadweek_12
2253.0984,2200.0,2018,IND_251,2015,leadweek_12
2316.2388,2100.0,2018,IND_253,2015,leadweek_12
2553.2168,1557.154675,2018,IND_267,2015,leadweek_12
1758.402,1514.294345,2018,IND_271,2015,leadweek_12
1879.348,800.0,2018,IND_272,2015,leadweek_12
1790.8872,805.6265985,2018,IND_274,2015,leadweek_12
