forecastData,hist,MAPE,ACC,R2,RRMSE
leadweek_5,2000,0.1733214277070682,0.8905749147533669,0.6826409292346554,18.27414507145364
leadweek_5,1993,0.17178587663911543,0.8935786670405328,0.6971035636831244,17.85289670599295
leadweek_5,2002,0.170261670320624,0.8947731260253694,0.6950844090797024,17.912302956233685
leadweek_5,2001,0.1714605711801516,0.8905546025075255,0.6970049825194848,17.855801685953274
leadweek_5,2003,0.16855871980001927,0.8966394385298335,0.7104543670357422,17.45501072226884
leadweek_5,2017,0.17228335561130761,0.8897118356218142,0.6943083703149616,17.935082716439243
leadweek_5,2015,0.16927251095484452,0.8951931280425952,0.7077923021731355,17.53506728566015
leadweek_5,2014,0.17042402495700407,0.8919295167346575,0.7157222825013001,17.2954959615742
leadweek_5,2013,0.1723666398659131,0.8890990086368226,0.6992125265250297,17.790636378223716
leadweek_5,2012,0.16925657817429962,0.8928333435937629,0.7116838226303159,17.41791296042164
leadweek_5,2011,0.1691367142706214,0.8934599674846071,0.7089091532534347,17.501524692566452
leadweek_5,2016,0.17454984469101076,0.8856574582868909,0.6933656521270801,17.96271630486766
leadweek_5,2009,0.17371707815850337,0.8872852591976912,0.6991438549578604,17.7926671163125
leadweek_5,2008,0.17261480305211863,0.8871303630245506,0.6964109962360794,17.873295221742143
leadweek_5,2007,0.1718451180851296,0.889901916810543,0.696801510808108,17.861796076249153
leadweek_5,2006,0.1729516506147505,0.8881304458432343,0.6953511644479162,17.904465953760017
leadweek_5,2005,0.16847983783729426,0.894682301918157,0.7105187892300731,17.4530687958161
leadweek_5,2004,0.17073828177906042,0.8917435786310824,0.6916067170482938,18.014162060804782
leadweek_5,2010,0.17622747819012968,0.884129337956847,0.6731329460792443,18.54586886914139
leadweek_6,2003,0.1878751675686124,0.8810491572980957,0.6338752333540435,19.628005197444505
leadweek_6,2004,0.19215108380117613,0.8733541752750943,0.6061360519576281,20.357981966195187
leadweek_6,2005,0.18735755142223987,0.8774142652497724,0.6451403349017997,19.323684119117882
leadweek_6,2006,0.19223136706877184,0.8708314804045814,0.6164932824858254,20.08852723196359
leadweek_6,2007,0.19485135802774778,0.8668100349594668,0.6052487826795646,20.38089958879043
leadweek_6,2011,0.18819045735023684,0.8759827541605072,0.6335417644489245,19.636941822735682
leadweek_6,2009,0.1948400721157787,0.8648170567000849,0.6146798011756192,20.135967344322317
leadweek_6,2010,0.19987691875975025,0.8598412028929019,0.5718145318425991,21.2264600373541
leadweek_6,2012,0.18965550239779128,0.875654924014501,0.6360783291118347,19.568861940334934
leadweek_6,2013,0.18975007106778682,0.8752375672666632,0.6271310031800816,19.807959871539964
leadweek_6,2002,0.19194473524439112,0.8741117852652626,0.6106179177899186,20.24182155509308
leadweek_6,2008,0.19055456764658738,0.870254375888732,0.624218634697555,19.885166437678947
leadweek_6,2001,0.19039855105323347,0.8716621703296438,0.6144450324743904,20.142100652504794
leadweek_6,1994,0.19254581681965055,0.8724353469800424,0.6147804557147876,20.13333718257964
leadweek_6,1999,0.19589123403103598,0.8618416046206566,0.6140251379179746,20.15306569987225
leadweek_6,1998,0.19358228721843773,0.874107598547011,0.6098418748216187,20.261982606376137
leadweek_6,1997,0.18331039122632908,0.8858183657897866,0.6568840002303721,19.00124664677507
leadweek_6,1996,0.19309809257712796,0.8702799776464526,0.6092113942340256,20.278347291806966
leadweek_6,1995,0.19714805182596687,0.8638949710046564,0.5951617872515236,20.639651492801974
