predicts,records,year,idJoin,hist,forecastData
2585.9202,2765.786714,2018,IND_100,2008,leadweek_12
2628.0225,2327.087636,2018,IND_101,2008,leadweek_12
2737.53,2490.202775,2018,IND_102,2008,leadweek_12
2638.3728,3148.546584,2018,IND_103,2008,leadweek_12
2650.026,3618.289821,2018,IND_104,2008,leadweek_12
2528.016,3135.030993,2018,IND_105,2008,leadweek_12
2404.7905,2900.503167,2018,IND_106,2008,leadweek_12
2542.8865,2810.33657,2018,IND_107,2008,leadweek_12
2898.0295,3612.2003,2018,IND_108,2008,leadweek_12
2596.9893,2292.767568,2018,IND_109,2008,leadweek_12
2832.2422,2400.585295,2018,IND_110,2008,leadweek_12
2679.6995,2177.159914,2018,IND_111,2008,leadweek_12
2957.5466,2462.082912,2018,IND_112,2008,leadweek_12
2537.672,2523.357841,2018,IND_114,2008,leadweek_12
2790.7617,4699.6337,2018,IND_115,2008,leadweek_12
2245.9956,1722.115997,2018,IND_116,2008,leadweek_12
2113.237,1542.995382,2018,IND_125,2008,leadweek_12
2022.7682,1023.2324680000002,2018,IND_130,2008,leadweek_12
2077.1287,1376.933896,2018,IND_133,2008,leadweek_12
2676.1282,1515.890613,2018,IND_137,2008,leadweek_12
2272.1904,749.9999999999998,2018,IND_14,2008,leadweek_12
2112.8955,2000.0,2018,IND_143,2008,leadweek_12
2238.4324,1180.069068,2018,IND_145,2008,leadweek_12
2859.3948,3031.051031,2018,IND_159,2008,leadweek_12
2734.824,2695.377587,2018,IND_160,2008,leadweek_12
2937.9297,3326.961397,2018,IND_161,2008,leadweek_12
2964.788,3485.665311,2018,IND_162,2008,leadweek_12
2347.3132,2155.833289,2018,IND_163,2008,leadweek_12
2265.0134,1915.171419,2018,IND_164,2008,leadweek_12
1971.0693,2447.401892,2018,IND_165,2008,leadweek_12
2242.6895,2668.110315,2018,IND_166,2008,leadweek_12
2821.9768,3418.505338,2018,IND_168,2008,leadweek_12
2291.8655,2823.813355,2018,IND_169,2008,leadweek_12
2715.2751,4960.0,2018,IND_17,2008,leadweek_12
2380.6448,2364.102564,2018,IND_171,2008,leadweek_12
3017.3767,3252.522415,2018,IND_177,2008,leadweek_12
2366.7185,2897.125709,2018,IND_178,2008,leadweek_12
2439.8994,3064.669771,2018,IND_179,2008,leadweek_12
