predicts,records,year,idJoin,hist,forecastData
2495.634,2765.786714,2018,IND_100,1988,leadweek_3
2705.1777,2327.087636,2018,IND_101,1988,leadweek_3
2799.0999,2490.202775,2018,IND_102,1988,leadweek_3
2745.4836,3148.546584,2018,IND_103,1988,leadweek_3
2808.611,3618.289821,2018,IND_104,1988,leadweek_3
3202.8335,3135.030993,2018,IND_105,1988,leadweek_3
2985.0835,2900.503167,2018,IND_106,1988,leadweek_3
3141.7976,2810.33657,2018,IND_107,1988,leadweek_3
3072.2046,3612.2003,2018,IND_108,1988,leadweek_3
2907.2288,2292.767568,2018,IND_109,1988,leadweek_3
2949.0496,2400.585295,2018,IND_110,1988,leadweek_3
2799.2732,2177.159914,2018,IND_111,1988,leadweek_3
3110.6184,2462.082912,2018,IND_112,1988,leadweek_3
2705.7817,2523.357841,2018,IND_114,1988,leadweek_3
4112.2896,4699.6337,2018,IND_115,1988,leadweek_3
2114.0386,1722.115997,2018,IND_116,1988,leadweek_3
1435.9292,1542.995382,2018,IND_125,1988,leadweek_3
1561.9656,1023.2324680000002,2018,IND_130,1988,leadweek_3
1345.1423,1376.933896,2018,IND_133,1988,leadweek_3
1869.5504,1515.890613,2018,IND_137,1988,leadweek_3
1192.0673,749.9999999999998,2018,IND_14,1988,leadweek_3
3036.9229,2000.0,2018,IND_143,1988,leadweek_3
1861.9923,1180.069068,2018,IND_145,1988,leadweek_3
2948.38,3031.051031,2018,IND_159,1988,leadweek_3
3177.3867,2695.377587,2018,IND_160,1988,leadweek_3
3129.9392,3326.961397,2018,IND_161,1988,leadweek_3
3236.7964,3485.665311,2018,IND_162,1988,leadweek_3
2463.6338,2155.833289,2018,IND_163,1988,leadweek_3
1854.7333,1915.171419,2018,IND_164,1988,leadweek_3
1863.9529,2447.401892,2018,IND_165,1988,leadweek_3
2392.1992,2668.110315,2018,IND_166,1988,leadweek_3
3028.6208,3418.505338,2018,IND_168,1988,leadweek_3
2490.577,2823.813355,2018,IND_169,1988,leadweek_3
4198.6104,4960.0,2018,IND_17,1988,leadweek_3
2721.1956,2364.102564,2018,IND_171,1988,leadweek_3
3341.5684,3252.522415,2018,IND_177,1988,leadweek_3
2736.1875,2897.125709,2018,IND_178,1988,leadweek_3
2803.4126,3064.669771,2018,IND_179,1988,leadweek_3
2908.4128,3642.685851,2018,IND_180,1988,leadweek_3
2750.937,2836.984608,2018,IND_181,1988,leadweek_3
2808.1726,3018.712955,2018,IND_182,1988,leadweek_3
3288.2788,3824.471552,2018,IND_184,1988,leadweek_3
2843.1924,3677.951636,2018,IND_185,1988,leadweek_3
4307.8687,4654.425612,2018,IND_189,1988,leadweek_3
3907.1467,4453.333333,2018,IND_191,1988,leadweek_3
4488.506,4266.802444,2018,IND_192,1988,leadweek_3
4312.3105,4898.047722,2018,IND_193,1988,leadweek_3
3993.9612,4549.145299,2018,IND_195,1988,leadweek_3
4074.3914,4783.146067,2018,IND_197,1988,leadweek_3
4392.6177,4821.492007,2018,IND_198,1988,leadweek_3
4792.704,4832.373272,2018,IND_199,1988,leadweek_3
4480.2114,5061.632238,2018,IND_200,1988,leadweek_3
4557.6045,4923.295455,2018,IND_201,1988,leadweek_3
4512.2544,5046.694406,2018,IND_202,1988,leadweek_3
4509.4497,5383.634431,2018,IND_203,1988,leadweek_3
4423.694,4914.69406,2018,IND_204,1988,leadweek_3
4470.874,5185.053381,2018,IND_205,1988,leadweek_3
4382.8433,5069.944598,2018,IND_206,1988,leadweek_3
4243.1445,4324.531516,2018,IND_207,1988,leadweek_3
4191.379,4626.436782,2018,IND_208,1988,leadweek_3
3928.2124,3738.888889,2018,IND_209,1988,leadweek_3
4119.2397,4651.376147,2018,IND_210,1988,leadweek_3
2906.7996,2199.578477,2018,IND_213,1988,leadweek_3
1985.0681,1309.641742,2018,IND_217,1988,leadweek_3
1952.6852,1242.822314,2018,IND_219,1988,leadweek_3
2186.2974,1192.887089,2018,IND_220,1988,leadweek_3
2224.4902,2769.124472,2018,IND_239,1988,leadweek_3
2510.6663,2183.716034,2018,IND_240,1988,leadweek_3
2079.8164,2163.817713,2018,IND_242,1988,leadweek_3
1918.2946,1710.028702,2018,IND_245,1988,leadweek_3
2377.2656,2320.003305,2018,IND_246,1988,leadweek_3
2765.4463,2150.03522,2018,IND_247,1988,leadweek_3
2298.8428,2200.0,2018,IND_251,1988,leadweek_3
2259.168,2100.0,2018,IND_253,1988,leadweek_3
2454.3428,1557.154675,2018,IND_267,1988,leadweek_3
